Domain Code,Domain,Country Code,Country,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"CL","Food Supply - Livestock and Fish Primary Equivalent","104","Ireland","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2011","2011","kg","22.89","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","104","Ireland","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2012","2012","kg","22.42","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","104","Ireland","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2013","2013","kg","22.35","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","104","Ireland","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2003","2003","kg","42.06","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","104","Ireland","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2004","2004","kg","38.96","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","104","Ireland","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2005","2005","kg","35.77","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","104","Ireland","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2006","2006","kg","36.35","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","104","Ireland","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2007","2007","kg","34.81","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","104","Ireland","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2008","2008","kg","33.77","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","104","Ireland","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2009","2009","kg","32.6","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","104","Ireland","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2010","2010","kg","31.08","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","104","Ireland","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2011","2011","kg","30.26","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","104","Ireland","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2012","2012","kg","31.86","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","104","Ireland","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2013","2013","kg","32.4","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","104","Ireland","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2003","2003","kg","27.49","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","104","Ireland","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2004","2004","kg","27.82","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","104","Ireland","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2005","2005","kg","32.21","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","104","Ireland","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2006","2006","kg","28.12","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","104","Ireland","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2007","2007","kg","26.13","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","104","Ireland","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2008","2008","kg","27.6","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","104","Ireland","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2009","2009","kg","26.02","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","104","Ireland","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2010","2010","kg","23.15","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","104","Ireland","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2011","2011","kg","21.44","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","104","Ireland","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2012","2012","kg","25.32","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","104","Ireland","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2013","2013","kg","26.26","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","105","Israel","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2003","2003","kg","25.78","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","105","Israel","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2004","2004","kg","25.75","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","105","Israel","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2005","2005","kg","24.03","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","105","Israel","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2006","2006","kg","28.39","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","105","Israel","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2007","2007","kg","27.13","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","105","Israel","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2008","2008","kg","29.33","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","105","Israel","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2009","2009","kg","25.1","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","105","Israel","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2010","2010","kg","26.56","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","105","Israel","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2011","2011","kg","27.69","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","105","Israel","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2012","2012","kg","25.82","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","105","Israel","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2013","2013","kg","28.78","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","105","Israel","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2003","2003","kg","2.74","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","105","Israel","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2004","2004","kg","2.77","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","105","Israel","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2005","2005","kg","2.81","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","105","Israel","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2006","2006","kg","2.57","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","105","Israel","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2007","2007","kg","2.61","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","105","Israel","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2008","2008","kg","2.55","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","105","Israel","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2009","2009","kg","2.68","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","105","Israel","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2010","2010","kg","2.52","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","105","Israel","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2011","2011","kg","2.47","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","105","Israel","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2012","2012","kg","2.44","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","105","Israel","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2013","2013","kg","1.99","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","105","Israel","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2003","2003","kg","70.01","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","105","Israel","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2004","2004","kg","71.04","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","105","Israel","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2005","2005","kg","72.74","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","105","Israel","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2006","2006","kg","70.04","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","105","Israel","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2007","2007","kg","67.91","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","105","Israel","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2008","2008","kg","68.56","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","105","Israel","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2009","2009","kg","66.57","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","105","Israel","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2010","2010","kg","66.65","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","105","Israel","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2011","2011","kg","66.83","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","105","Israel","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2012","2012","kg","67.98","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","105","Israel","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2013","2013","kg","62.5","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","106","Italy","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2003","2003","kg","24.67","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","106","Italy","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2004","2004","kg","23.53","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","106","Italy","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2005","2005","kg","23.61","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","106","Italy","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2006","2006","kg","24.28","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","106","Italy","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2007","2007","kg","24.05","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","106","Italy","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2008","2008","kg","22.91","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","106","Italy","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2009","2009","kg","23.59","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","106","Italy","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2010","2010","kg","23.13","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","106","Italy","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2011","2011","kg","21.53","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","106","Italy","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2012","2012","kg","20.73","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","106","Italy","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2013","2013","kg","18.6","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","106","Italy","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2003","2003","kg","40.1","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","106","Italy","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2004","2004","kg","39.64","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","106","Italy","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2005","2005","kg","38.69","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","106","Italy","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2006","2006","kg","40.32","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","106","Italy","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2007","2007","kg","40.94","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","106","Italy","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2008","2008","kg","38.94","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","106","Italy","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2009","2009","kg","39.69","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","106","Italy","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2010","2010","kg","41.87","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","106","Italy","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2011","2011","kg","40.12","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","106","Italy","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2012","2012","kg","39.78","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","106","Italy","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2013","2013","kg","40.28","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","106","Italy","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2003","2003","kg","14.98","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","106","Italy","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2004","2004","kg","15.74","Fc","Calculated data"
